Predicted_FRP,FRP_1_days_ago
-1.9320672,-2.0
-1.9320672,-2.0
-1.9508165,-2.0
-1.9508165,-2.0
-1.9508165,-2.0
-1.9573264,-2.0
-1.9573264,-2.0
-1.9617149,-2.0
-1.9617149,-2.0
-1.9617149,-2.0
-1.9620734,-2.0
-1.9620734,-2.0
-1.9555361,-2.0
-1.9555361,-2.0
-1.9555361,-2.0
-1.9623837,-2.0
-1.9623837,-2.0
-1.9902,-2.0
-1.9902,-2.0
-1.9902,-2.0
-2.002151,-2.0
-2.002151,-2.0
-2.0043962,-2.0
-2.0043962,-2.0
-2.0043962,-2.0
-2.0239825,-2.0
-2.0239825,-2.0
-2.0434003,-2.0
-2.0434003,-2.0
-2.0434003,-2.0
-2.0452151,-2.0
-2.0452151,-2.0
-2.073596,-2.0
-2.073596,-2.0
-2.073596,-2.0
-2.078483,-2.0
-2.078483,-2.0
-2.0752409,-2.0
-2.0752409,-2.0
-2.0752409,-2.0
-2.0708914,-2.0
-2.0708914,-2.0
-2.070516,-2.0
-2.070516,-2.0
-2.070516,-2.0
-2.0739267,-2.0
-2.0739267,-2.0
-2.080871,-2.0
-2.080871,-2.0
-2.080871,-2.0
-2.0871904,-2.0
-2.0871904,-2.0
-2.0807965,-2.0
-2.0807965,-2.0
-2.0807965,-2.0
-2.0774736,-2.0
-2.0774736,-2.0
-2.0772347,-2.0
-2.0772347,-2.0
-2.0772347,-2.0
-2.0576513,-2.0
-2.0576513,-2.0
-1.9935837,-2.0
-1.9935837,-2.0
-1.9935837,-2.0
-1.9465134,-2.0
-1.9465134,-2.0
-1.9245491,-2.0
-1.9245491,-2.0
-1.9245491,-2.0
-1.9084754,-2.0
-1.9084754,-2.0
-1.9016603,-2.0
-1.9016603,-2.0
-1.9016603,-2.0
-1.9015033,-2.0
-1.9015033,-2.0
-1.9079223,-2.0
-1.9079223,-2.0
-1.9079223,-2.0
-1.9130106,-2.0
-1.9130106,-2.0
-1.9173393,-2.0
-1.9173393,-2.0
-1.9173393,-2.0
-1.9249985,-2.0
-1.9249985,-2.0
-1.9305043,-2.0
-1.9305043,-2.0
-1.9305043,-2.0
-1.928464,-2.0
-1.928464,-2.0
-1.91487,-2.0
-1.91487,-2.0
-1.91487,-2.0
-1.9015018,-2.0
-1.9015018,-2.0
-1.8961313,-2.0
-1.8961313,-2.0
-1.8961313,-2.0
-1.8959045,-2.0
-1.8959045,-2.0
-1.9060847,-2.0
-1.9060847,-2.0
-1.9060847,-2.0
-1.9169073,-2.0
-1.9169073,-2.0
-1.9094801,-2.0
-1.9094801,-2.0
-1.9094801,-2.0
-1.9108162,-2.0
-1.9108162,-2.0
-1.9130377,-2.0
-1.9130377,-2.0
-1.9130377,-2.0
-1.9097285,-2.0
-1.9097285,-2.0
-1.8958774,-2.0
-1.8958774,-2.0
-1.8958774,-2.0
-1.8963244,-2.0
-1.8963244,-2.0
-1.8968532,-2.0
-1.8968532,-2.0
-1.8968532,-2.0
-1.8973742,-2.0
-1.8973742,-2.0
-1.8976274,-2.0
-1.8976274,-2.0
-1.8976274,-2.0
-1.893262,-2.0
-1.893262,-2.0
-1.8904524,-2.0
-1.8904524,-2.0
-1.8904524,-2.0
-1.8977633,-2.0
-1.8977633,-2.0
-1.8995945,-2.0
-1.8995945,-2.0
-1.8995945,-2.0
-1.9065971,-2.0
-1.9065971,-2.0
-1.8994594,-2.0
-1.8994594,-2.0
