Predicted_FRP,FRP_1_days_ago
-1.8667289,-2.0
-1.8667289,-2.0
-1.8588775,-2.0
-1.8588775,-2.0
-1.8588775,-2.0
-1.8545419,-2.0
-1.8545419,-2.0
-1.8507353,-2.0
-1.8507353,-2.0
-1.8507353,-2.0
-1.845316,-2.0
-1.845316,-2.0
-1.8414013,-2.0
-1.8414013,-2.0
-1.8414013,-2.0
-1.8376998,-2.0
-1.8376998,-2.0
-1.8317593,-2.0
-1.8317593,-2.0
-1.8317593,-2.0
-1.8282983,-2.0
-1.8282983,-2.0
-1.8275243,-2.0
-1.8275243,-2.0
-1.8275243,-2.0
-1.8261752,-2.0
-1.8261752,-2.0
-1.8250246,-2.0
-1.8250246,-2.0
-1.8250246,-2.0
-1.8231597,-2.0
-1.8231597,-2.0
-1.8200648,-2.0
-1.8200648,-2.0
-1.8200648,-2.0
-1.8167707,-2.0
-1.8167707,-2.0
-1.8145654,-2.0
-1.8145654,-2.0
-1.8145654,-2.0
-1.8138685,-2.0
-1.8138685,-2.0
-1.8138659,-2.0
-1.8138659,-2.0
-1.8138659,-2.0
-1.8132632,-2.0
-1.8132632,-2.0
-1.8128519,-2.0
-1.8128519,-2.0
-1.8128519,-2.0
-1.8121091,-2.0
-1.8121091,-2.0
-1.8123287,-2.0
-1.8123287,-2.0
-1.8123287,-2.0
-1.8141072,-2.0
-1.8141072,-2.0
-1.8150185,-2.0
-1.8150185,-2.0
-1.8150185,-2.0
-1.8144052,-2.0
-1.8144052,-2.0
-1.816254,-2.0
-1.816254,-2.0
-1.816254,-2.0
-1.8234661,-2.0
-1.8234661,-2.0
-1.8328073,-2.0
-1.8328073,-2.0
-1.8328073,-2.0
-1.845737,-2.0
-1.845737,-2.0
-1.8549824,-2.0
-1.8549824,-2.0
-1.8549824,-2.0
-1.8651431,-2.0
-1.8651431,-2.0
-1.8795636,-2.0
-1.8795636,-2.0
-1.8795636,-2.0
-1.8919828,-2.0
-1.8919828,-2.0
-1.8920646,-2.0
-1.8920646,-2.0
-1.8920646,-2.0
-1.9343343,-2.0
-1.9343343,-2.0
-1.997315,-2.0
-1.997315,-2.0
-1.997315,-2.0
-2.0412507,-2.0
-2.0412507,-2.0
-2.0566998,-2.0
-2.0566998,-2.0
-2.0566998,-2.0
-2.0504642,-2.0
-2.0504642,-2.0
-2.0513632,-2.0
-2.0513632,-2.0
-2.0513632,-2.0
-2.0574274,-2.0
-2.0574274,-2.0
-2.0699039,-2.0
-2.0699039,-2.0
-2.0699039,-2.0
-2.0760822,-2.0
-2.0760822,-2.0
-2.0822263,-2.0
-2.0822263,-2.0
-2.0822263,-2.0
-2.0882287,-2.0
-2.0882287,-2.0
-2.0886693,-2.0
-2.0886693,-2.0
-2.0886693,-2.0
-2.084873,-2.0
-2.084873,-2.0
-2.0883546,-2.0
-2.0883546,-2.0
-2.0883546,-2.0
-2.0946624,-2.0
-2.0946624,-2.0
-2.0981421,-2.0
-2.0981421,-2.0
-2.0981421,-2.0
-2.1040049,-2.0
-2.1040049,-2.0
-2.1040292,-2.0
-2.1040292,-2.0
-2.1040292,-2.0
-2.0997465,-2.0
-2.0997465,-2.0
-2.0955882,-2.0
-2.0955882,-2.0
-2.0955882,-2.0
-2.0931654,-2.0
-2.0931654,-2.0
-2.0940316,-2.0
-2.0940316,-2.0
-2.0940316,-2.0
-1.9317741,-2.0
-1.9317741,-2.0
-1.9331752,-2.0
-1.9331752,-2.0
-1.9331752,-2.0
-1.936374,-2.0
-1.936374,-2.0
-1.948292,-2.0
-1.948292,-2.0
-1.948292,-2.0
-1.9552965,-2.0
-1.9501637,-2.0
-2.1102965,-2.0
-2.1102965,-2.0
-2.1102965,-2.0
-2.114243,-2.0
-2.114243,-2.0
-2.1145678,-2.0
-2.1145678,-2.0
-2.1145678,-2.0
-2.1200635,-2.0
-2.1200635,-2.0
-2.127561,-2.0
-2.127561,-2.0
-2.127561,-2.0
-2.1378815,-2.0
-2.1378815,-2.0
-2.1310804,-2.0
-2.1310804,-2.0
-2.1310804,-2.0
-2.1257946,-2.0
-2.1257946,-2.0
-2.1257389,-2.0
-2.1257389,-2.0
-2.1257389,-2.0
-2.1363997,-2.0
-2.1363997,-2.0
-2.1393228,-2.0
-2.0725427,-2.0
-2.0966883,-2.0
-1.9396014,-2.0
-1.9438881,-2.0
-1.7984202,-2.0
-1.2933943,-2.0
-1.9252192,-2.0
-1.952575,-2.0
-1.7945335,-2.0
-1.9713241,-2.0
-1.9713241,-2.0
-1.9679012,-2.0
-1.9810245,-2.0
-1.9810245,-2.0
-1.9676049,-2.0
-1.9697117,-2.0
-1.9697117,-2.0
-1.9759784,-2.0
-1.9759784,-2.0
-2.0290775,-2.0
-2.0290775,-2.0
-2.0290775,-2.0
-2.010493,-2.0
-2.010493,-2.0
-1.9822457,-2.0
-1.9822457,-2.0
-1.9822457,-2.0
-1.9788319,-2.0
-1.9791188,-2.0
-1.9823166,-2.0
-1.9823166,-2.0
-1.9821553,-2.0
-1.9976337,-2.0
-1.9976337,-2.0
-1.9634724,-2.0
-1.9634724,-2.0
-1.9634724,-2.0
-1.9711437,-2.0
-1.9711437,-2.0
-1.9502641,-2.0
-1.9476993,-2.0
-1.9502641,-2.0
-1.9394162,-2.0
-1.9363627,-2.0
-1.9460268,-2.0
-1.9460268,-2.0
-1.9460268,-2.0
-1.9207954,-2.0
-1.9207954,-2.0
-1.9347494,-2.0
-1.9347494,-2.0
-1.9347494,-2.0
-1.9399666,-2.0
-1.9399666,-2.0
-1.9326833,-2.0
-1.9326833,-2.0
-1.9326833,-2.0
-1.9231253,-2.0
-1.919008,-2.0
-1.9200867,-2.0
-1.9200867,-2.0
-1.9200867,-2.0
-1.9342706,-2.0
-1.9342706,-2.0
-1.9447002,-2.0
-1.9480095,-2.0
-1.9480095,-2.0
-1.9227172,-2.0
-1.9227172,-2.0
-1.9101671,-2.0
-1.9101671,-2.0
-1.9101671,-2.0
-1.9520624,-2.0
-1.9520624,-2.0
-1.9716387,-2.0
-1.9716387,-2.0
-1.9706583,-2.0
-1.9911301,-2.0
-1.9910318,-2.0
-1.9707062,-2.0
-1.9707062,-2.0
-1.9707062,-2.0
-1.9447263,-2.0
-1.9447263,-2.0
-1.9291685,-2.0
-1.7690079,-2.0
-1.9290586,-2.0
-1.9187725,-2.0
-1.9187725,-2.0
-1.9263593,-2.0
-1.92519,-2.0
-1.92519,-2.0
-1.9304528,-2.0
-1.930905,-2.0
-1.9446235,-2.0
-1.9449157,-2.0
-1.9449157,-2.0
-1.9559445,-2.0
-1.9559445,-2.0
-1.954145,-2.0
-1.954145,-2.0
-1.954145,-2.0
-1.9425976,-2.0
-1.9379025,-2.0
-2.1524742,-2.0
-2.1524742,-2.0
-2.1524742,-2.0
-2.1981783,-2.0
-2.1981783,-2.0
-2.235918,-2.0
-2.235918,-2.0
-2.235918,-2.0
-2.2434328,-2.0
-2.2434328,-2.0
-2.2477841,-2.0
-2.2477841,-2.0
-2.2477841,-2.0
-2.2508664,-2.0
-2.2508664,-2.0
-2.2425463,-2.0
-2.2425463,-2.0
-2.2425463,-2.0
-2.2325764,-2.0
-2.2325764,-2.0
-2.2222278,-2.0
-2.2222278,-2.0
-2.2222278,-2.0
-2.2185066,-2.0
-2.2185066,-2.0
-2.2312517,-2.0
-2.2312517,-2.0
-2.2312517,-2.0
-2.2365758,-2.0
-2.2365758,-2.0
-2.2391405,-2.0
-2.2391405,-2.0
-2.2391405,-2.0
-2.2426815,-2.0
-2.2426815,-2.0
-2.2323914,-2.0
-2.2323914,-2.0
-2.2323914,-2.0
-2.2087128,-2.0
-2.2087128,-2.0
-2.1940932,-2.0
-2.1940932,-2.0
-2.1940932,-2.0
-2.1882079,-2.0
-2.1882079,-2.0
-2.178687,-2.0
-2.178687,-2.0
-2.178687,-2.0
-2.170046,-2.0
-2.170046,-2.0
-2.1411266,-2.0
-2.1411266,-2.0
-2.1411266,-2.0
-2.1113484,-2.0
-2.1113484,-2.0
-2.1199384,-2.0
-2.1199384,-2.0
-2.1199384,-2.0
-2.122149,-2.0
-2.122149,-2.0
-2.1173062,-2.0
-2.1173062,-2.0
-2.1173062,-2.0
-2.1133416,-2.0
-2.1133416,-2.0
-2.097696,-2.0
-2.097696,-2.0
-2.097696,-2.0
-2.0894752,-2.0
-2.0894752,-2.0
-2.0880575,-2.0
-2.0880575,-2.0
-2.0880575,-2.0
-2.0762703,-2.0
