Predicted_FRP,FRP_1_days_ago
-1.8933487,-2.0
-1.8933487,-2.0
-1.8934264,-2.0
-1.8934264,-2.0
-1.8934264,-2.0
-1.8950672,-2.0
-1.8950672,-2.0
-1.8941205,-2.0
-1.8941205,-2.0
-1.8941205,-2.0
-1.8932081,-2.0
-1.8932081,-2.0
-1.8954355,-2.0
-1.8954355,-2.0
-1.8954355,-2.0
-1.8941176,-2.0
-1.8941176,-2.0
-1.8940673,-2.0
-1.8940673,-2.0
-1.8940673,-2.0
-1.894026,-2.0
-1.894026,-2.0
-1.8944407,-2.0
-1.8944407,-2.0
-1.8944407,-2.0
-1.9056399,-2.0
-1.9056399,-2.0
-1.9104819,-2.0
-1.9104819,-2.0
-1.9104819,-2.0
-1.9142379,-2.0
-1.9142379,-2.0
-1.9307274,-2.0
-1.9307274,-2.0
-1.9307274,-2.0
-1.9496746,-2.0
-1.9496746,-2.0
-1.9609448,-2.0
-1.9609448,-2.0
-1.9609448,-2.0
-1.9900546,-2.0
-1.9900546,-2.0
-2.00177,-2.0
-2.00177,-2.0
-2.00177,-2.0
-2.011829,-2.0
-2.011829,-2.0
-1.9898105,-2.0
-1.9898105,-2.0
-1.9898105,-2.0
-1.9603825,-2.0
-1.9603825,-2.0
-1.936473,-2.0
-1.936473,-2.0
-1.936473,-2.0
-1.907879,-2.0
-1.907879,-2.0
-1.9003875,-2.0
-1.9003875,-2.0
-1.9003875,-2.0
-1.900295,-2.0
-1.900295,-2.0
-1.9061346,-2.0
-1.9061346,-2.0
-1.9061346,-2.0
-1.9365702,-2.0
-1.9365702,-2.0
-1.9568083,-2.0
-1.9568083,-2.0
-1.9568083,-2.0
-2.0016093,-2.0
-2.0016093,-2.0
-2.0448005,-2.0
-2.0448005,-2.0
-2.0448005,-2.0
-2.0407333,-2.0
-2.0407333,-2.0
-2.0293777,-2.0
-2.0293777,-2.0
-2.0293777,-2.0
-2.030456,-2.0
-2.030456,-2.0
-2.0700846,-2.0
-2.0700846,-2.0
-2.0700846,-2.0
-2.0737677,-2.0
-2.0737677,-2.0
-2.071808,-2.0
-2.071808,-2.0
-2.071808,-2.0
-2.052124,-2.0
-2.052124,-2.0
-2.0529034,-2.0
-2.0529034,-2.0
-2.0529034,-2.0
-2.0559654,-2.0
-2.0559654,-2.0
-2.0438879,-2.0
-2.0438879,-2.0
-2.0438879,-2.0
-2.0262265,-2.0
-2.0262265,-2.0
-2.0258641,-2.0
-2.0258641,-2.0
-2.0258641,-2.0
-2.0326273,-2.0
-2.0326273,-2.0
-2.0283206,-2.0
-2.0283206,-2.0
-2.0283206,-2.0
-2.0482922,-2.0
-2.0482922,-2.0
-2.0682244,-2.0
-2.0682244,-2.0
-2.0682244,-2.0
-2.072031,-2.0
-2.072031,-2.0
-2.076197,-2.0
-2.076197,-2.0
-2.076197,-2.0
-2.076851,-2.0
-2.076851,-2.0
-2.0748107,-2.0
-2.0748107,-2.0
-2.0748107,-2.0
-2.0726047,-2.0
-2.0726047,-2.0
-2.0685294,-2.0
-2.0685294,-2.0
-2.0685294,-2.0
-2.0495653,-2.0
-2.0495653,-2.0
-2.035707,-2.0
-2.035707,-2.0
-2.035707,-2.0
-2.0290308,-2.0
-2.0290308,-2.0
-2.0145986,-2.0
-2.0145986,-2.0
-2.0145986,-2.0
-1.8298061,-2.0
-1.8298061,-2.0
-1.827162,-2.0
-1.827162,-2.0
-1.827162,-2.0
-1.8325505,-2.0
-1.8325505,-2.0
-1.8524501,-2.0
-1.8524501,-2.0
-1.8524501,-2.0
-1.8749406,-2.0
-1.8757095,-2.0
-2.062055,-2.0
-2.062055,-2.0
-2.062055,-2.0
-2.081797,-2.0
-2.081797,-2.0
-2.0961828,-2.0
-2.0961828,-2.0
-2.0961828,-2.0
-2.1056805,-2.0
-2.1056805,-2.0
-2.1045413,-2.0
-2.1045413,-2.0
-2.1045413,-2.0
-2.110111,-2.0
-2.110111,-2.0
-2.1162534,-2.0
-2.1162534,-2.0
-2.1162534,-2.0
-2.1087856,-2.0
-2.1087856,-2.0
-2.1123528,-2.0
-2.1123528,-2.0
-2.1123528,-2.0
-2.1227663,-2.0
-2.1227663,-2.0
-2.1188073,-2.0
-2.0486565,-2.0
-1.9786929,-2.0
-1.8026007,1.5821518499239438
-1.9080129,-2.0
-1.609085,-2.0
-1.7056962,0.9760983638655346
-1.9480832,-2.0
-1.9321102,-2.0
-1.9457545,-2.0
-1.9559095,-2.0
-1.9559095,-2.0
-1.9532726,-2.0
-1.954149,-2.0
-1.954149,-2.0
-1.9512912,-2.0
-1.9513576,-2.0
-1.9513576,-2.0
-1.9644487,-2.0
-1.9644487,-2.0
-1.9803114,-2.0
-1.9803114,-2.0
-1.9803114,-2.0
-2.008452,-2.0
-2.008452,-2.0
-2.0102992,-2.0
-2.0102992,-2.0
-2.0102992,-2.0
-2.0151155,-2.0
-2.0147624,-2.0
-2.0175629,-2.0
-2.0175629,-2.0
-2.0179307,-2.0
-2.027223,-2.0
-2.027223,-2.0
-2.0055935,-2.0
-2.0055935,-2.0
-2.0055935,-2.0
-1.9941711,-2.0
-1.9941711,-2.0
-1.9960603,-2.0
-1.9966698,-2.0
-1.9960603,-2.0
-2.0032475,-2.0
-2.0042012,-2.0
-2.0140626,-2.0
-2.0140626,-2.0
-2.0140626,-2.0
-2.0125842,-2.0
-2.0125842,-2.0
-2.009929,-2.0
-2.009929,-2.0
-2.009929,-2.0
-1.9814029,-2.0
-1.9814029,-2.0
-1.9674983,-2.0
-1.9674983,-2.0
-1.9674983,-2.0
-1.9590355,-2.0
-1.9574547,-2.0
-1.9527457,-2.0
-1.9527457,-2.0
-1.9527457,-2.0
-1.9545102,-2.0
-1.9545102,-2.0
-1.9543798,-2.0
-1.9557878,-2.0
-1.9557878,-2.0
-1.952261,-2.0
-1.952261,-2.0
-1.9621354,-2.0
-1.9621354,-2.0
-1.9621354,-2.0
-1.9452193,-2.0
-1.9452193,-2.0
-1.9248862,-2.0
-1.9248862,-2.0
-1.924538,-2.0
-1.9255729,-2.0
-1.9249513,-2.0
-1.8979478,-2.0
-1.8979478,-2.0
-1.8979478,-2.0
-1.8871574,-2.0
-1.8871574,-2.0
-1.8851588,-2.0
-1.8845764,-2.0
-1.8845764,-2.0
-1.8791206,-2.0
-1.8791206,-2.0
-1.8944821,-2.0
-1.8916943,-2.0
-1.8916943,-2.0
-1.8946952,-2.0
-1.8986583,-2.0
-1.895636,-2.0
-1.8950438,-2.0
-1.8950438,-2.0
-1.8908454,-2.0
-1.8908454,-2.0
-1.8904366,-2.0
-1.8904366,-2.0
-1.8904366,-2.0
-1.9045541,-2.0
-1.9081068,-2.0
-1.9751182,-2.0
-1.9751182,-2.0
-1.9751182,-2.0
-1.9766561,-2.0
-1.9766561,-2.0
-1.9929062,-2.0
-1.9929062,-2.0
-1.9929062,-2.0
-1.9975035,-2.0
-1.9975035,-2.0
-1.9878793,-2.0
-1.9878793,-2.0
-1.9878793,-2.0
-1.9941981,-2.0
-1.9941981,-2.0
-2.0136023,-2.0
-2.0136023,-2.0
-2.0136023,-2.0
-2.030837,-2.0
-2.030837,-2.0
-2.0253582,-2.0
-2.0253582,-2.0
-2.0253582,-2.0
-2.0206287,-2.0
-2.0206287,-2.0
-2.0189207,-2.0
-2.0189207,-2.0
-2.0189207,-2.0
-2.011682,-2.0
-2.011682,-2.0
-2.0214334,-2.0
-2.0214334,-2.0
-2.0214334,-2.0
-2.0581377,-2.0
-2.0581377,-2.0
-2.0808697,-2.0
