Predicted_FRP,FRP_1_days_ago
-1.8254724,-2.0
-1.8254724,-2.0
-1.8247812,-2.0
-1.8247812,-2.0
-1.8247812,-2.0
-1.8252956,-2.0
-1.8252956,-2.0
-1.8267211,-2.0
-1.8267211,-2.0
-1.8267211,-2.0
-1.8283849,-2.0
-1.8283849,-2.0
-1.8300081,-2.0
-1.8300081,-2.0
-1.8300081,-2.0
-1.8316469,-2.0
-1.8316469,-2.0
-1.8336961,-2.0
-1.8336961,-2.0
-1.8336961,-2.0
-1.8361254,-2.0
-1.8361254,-2.0
-1.8387933,-2.0
-1.8387933,-2.0
-1.8387933,-2.0
-1.8409237,-2.0
-1.8409237,-2.0
-1.8428576,-2.0
-1.8428576,-2.0
-1.8428576,-2.0
-1.8456012,-2.0
-1.8456012,-2.0
-1.8489038,-2.0
-1.8489038,-2.0
-1.8489038,-2.0
-1.8535093,-2.0
-1.8535093,-2.0
-1.8586991,-2.0
-1.8586991,-2.0
-1.8586991,-2.0
-1.8634326,-2.0
-1.8634326,-2.0
-1.8659291,-2.0
-1.8659291,-2.0
-1.8659291,-2.0
-1.8684919,-2.0
-1.8684919,-2.0
-1.8718724,-2.0
-1.8718724,-2.0
-1.8718724,-2.0
-1.8754984,-2.0
-1.8754984,-2.0
-1.8785237,-2.0
-1.8785237,-2.0
-1.8785237,-2.0
-1.8825508,-2.0
-1.8825508,-2.0
-1.8857725,-2.0
-1.8857725,-2.0
-1.8857725,-2.0
-1.8883581,-2.0
-1.8883581,-2.0
-1.890473,-2.0
-1.890473,-2.0
-1.890473,-2.0
-1.8922622,-2.0
-1.8922622,-2.0
-1.8924859,-2.0
-1.8924859,-2.0
-1.8924859,-2.0
-1.8932126,-2.0
-1.8932126,-2.0
-1.8952374,-2.0
-1.8952374,-2.0
-1.8952374,-2.0
-1.8953001,-2.0
-1.8953001,-2.0
-1.8952112,-2.0
-1.8952112,-2.0
-1.8952112,-2.0
-1.8951416,-2.0
-1.8951416,-2.0
-1.8951023,-2.0
-1.8951023,-2.0
-1.8951023,-2.0
-1.8924508,-2.0
-1.8924508,-2.0
-1.8880574,-2.0
-1.8880574,-2.0
-1.8880574,-2.0
-1.8954434,-2.0
-1.8954434,-2.0
-1.8953743,-2.0
-1.8953743,-2.0
-1.8953743,-2.0
-1.8952031,-2.0
-1.8952031,-2.0
-1.8951061,-2.0
-1.8951061,-2.0
-1.8951061,-2.0
-1.895061,-2.0
-1.895061,-2.0
-1.8949313,-2.0
-1.8949313,-2.0
-1.8949313,-2.0
-1.8947937,-2.0
-1.8947937,-2.0
-1.8946664,-2.0
-1.8946664,-2.0
-1.8946664,-2.0
-1.8946135,-2.0
-1.8946135,-2.0
-1.8946335,-2.0
-1.8946335,-2.0
-1.8946335,-2.0
-1.894728,-2.0
-1.894728,-2.0
-1.8948896,-2.0
-1.8948896,-2.0
-1.8948896,-2.0
-1.8949716,-2.0
-1.8949716,-2.0
-1.8908787,-2.0
-1.8908787,-2.0
-1.8908787,-2.0
-1.8908607,-2.0
-1.8908607,-2.0
-1.889861,-2.0
-1.889861,-2.0
-1.889861,-2.0
-1.8880285,-2.0
-1.8880285,-2.0
-1.8903482,-2.0
-1.8903482,-2.0
-1.8903482,-2.0
-1.8941469,-2.0
-1.8941469,-2.0
-1.8954012,-2.0
-1.8954012,-2.0
-1.8954012,-2.0
-1.8595036,-2.0
-1.8595036,-2.0
-1.8614887,-2.0
