Predicted_FRP,FRP_1_days_ago
-1.8843241,-2.0
-1.8843241,-2.0
-1.8810537,-2.0
-1.8810537,-2.0
-1.8810537,-2.0
-1.8808081,-2.0
-1.8808081,-2.0
-1.8801016,-2.0
-1.8801016,-2.0
-1.8801016,-2.0
-1.8804501,-2.0
-1.8804501,-2.0
-1.8816134,-2.0
-1.8816134,-2.0
-1.8816134,-2.0
-1.8806864,-2.0
-1.8806864,-2.0
-1.8803608,-2.0
-1.8803608,-2.0
-1.8803608,-2.0
-1.8851106,-2.0
-1.8851106,-2.0
-1.8921393,-2.0
-1.8921393,-2.0
-1.8921393,-2.0
-1.8905205,-2.0
-1.8905205,-2.0
-1.8912809,-2.0
-1.8912809,-2.0
-1.8912809,-2.0
-1.8979833,-2.0
-1.8979833,-2.0
-1.8993542,-2.0
-1.8993542,-2.0
-1.8993542,-2.0
-1.8996444,-2.0
-1.8996444,-2.0
-1.8997684,-2.0
-1.8997684,-2.0
-1.8997684,-2.0
-1.8994699,-2.0
-1.8994699,-2.0
-1.8991628,-2.0
-1.8991628,-2.0
-1.8991628,-2.0
-1.9070842,-2.0
-1.9070842,-2.0
-1.9260712,-2.0
-1.9260712,-2.0
-1.9260712,-2.0
-1.9570742,-2.0
-1.9570742,-2.0
-2.0024288,-2.0
-2.0024288,-2.0
-2.0024288,-2.0
-2.038129,-2.0
-2.038129,-2.0
-2.0691566,-2.0
-2.0691566,-2.0
-2.0691566,-2.0
-2.0827038,-2.0
-2.0827038,-2.0
-2.092021,-2.0
-2.092021,-2.0
-2.092021,-2.0
-2.0950506,-2.0
-2.0950506,-2.0
-2.0932298,-2.0
-2.0932298,-2.0
-2.0932298,-2.0
-2.089469,-2.0
-2.089469,-2.0
-2.0855148,-2.0
-2.0855148,-2.0
-2.0855148,-2.0
-2.0834584,-2.0
-2.0834584,-2.0
-2.0810356,-2.0
-2.0810356,-2.0
-2.0810356,-2.0
-2.0785985,-2.0
-2.0785985,-2.0
-2.0694845,-2.0
-2.0694845,-2.0
-2.0694845,-2.0
-2.0358543,-2.0
-2.0358543,-2.0
-2.0127902,-2.0
-2.0127902,-2.0
-2.0127902,-2.0
-2.003398,-2.0
-2.003398,-2.0
-1.9915142,-2.0
-1.9915142,-2.0
-1.9915142,-2.0
-1.9764686,-2.0
-1.9764686,-2.0
-1.9604673,-2.0
-1.9604673,-2.0
-1.9604673,-2.0
-1.9454503,-2.0
-1.9454503,-2.0
-1.9430461,-2.0
-1.9430461,-2.0
-1.9430461,-2.0
-1.976215,-2.0
-1.976215,-2.0
-2.0164866,-2.0
-2.0164866,-2.0
-2.0164866,-2.0
-2.027514,-2.0
-2.027514,-2.0
-2.0205212,-2.0
-2.0205212,-2.0
-2.0205212,-2.0
-2.0192256,-2.0
-2.0192256,-2.0
-2.0202537,-2.0
-2.0202537,-2.0
-2.0202537,-2.0
-2.041188,-2.0
-2.041188,-2.0
-2.0491438,-2.0
-2.0491438,-2.0
-2.0491438,-2.0
-2.0441804,-2.0
-2.0441804,-2.0
-2.03418,-2.0
-2.03418,-2.0
-2.03418,-2.0
-2.02292,-2.0
-2.02292,-2.0
-2.0069742,-2.0
-2.0069742,-2.0
-2.0069742,-2.0
-1.9817107,-2.0
-1.9817107,-2.0
-1.9576266,-2.0
-1.9576266,-2.0
-1.9576266,-2.0
-1.8131273,-2.0
-1.8131273,-2.0
-1.8138604,-2.0
-1.8138604,-2.0
-1.8138604,-2.0
-1.8188117,-2.0
-1.8188117,-2.0
-1.8363299,-2.0
-1.8363299,-2.0
-1.8363299,-2.0
-1.8421311,-2.0
-1.8635817,-2.0
-1.9179732,-2.0
-1.9179732,-2.0
-1.9179732,-2.0
-1.9241902,-2.0
-1.9241902,-2.0
-1.9389837,-2.0
-1.9389837,-2.0
-1.9389837,-2.0
-1.9574553,-2.0
-1.9574553,-2.0
-1.9669589,-2.0
-1.9669589,-2.0
-1.9669589,-2.0
-1.9904652,-2.0
-1.9904652,-2.0
-2.0068517,-2.0
-2.0068517,-2.0
-2.0068517,-2.0
-2.0062091,-2.0
-2.0062091,-2.0
-2.0185566,-2.0
-2.0185566,-2.0
-2.0185566,-2.0
-2.0329645,-2.0
-2.0329645,-2.0
-2.0385075,-2.0
-1.9788349,-2.0
-2.0078955,-2.0
-1.6651548,-2.0
-1.4975334,-2.0
-1.4825356,2.083659414113733
-1.2951112,-2.0
-1.7380407,-2.0
-1.5644808,-2.0
-1.8062551,-2.0
-1.8541495,-2.0
-1.830966,-2.0
-1.8635738,-2.0
-1.8910043,-2.0
-1.8910043,-2.0
-1.8555098,-2.0
-1.8600031,-2.0
-1.8510925,-2.0
-1.9216762,-2.0
-1.9026926,-2.0
-1.9608076,-2.0
-1.9608076,-2.0
