Predicted_FRP,FRP_1_days_ago
-1.8076214,-2.0
-1.8076214,-2.0
-1.807466,-2.0
-1.807466,-2.0
-1.807466,-2.0
-1.806986,-2.0
-1.806986,-2.0
-1.8070061,-2.0
-1.8070061,-2.0
-1.8070061,-2.0
-1.8075352,-2.0
-1.8075352,-2.0
-1.8083714,-2.0
-1.8083714,-2.0
-1.8083714,-2.0
-1.8101406,-2.0
-1.8101406,-2.0
-1.8120764,-2.0
-1.8120764,-2.0
-1.8120764,-2.0
-1.813802,-2.0
-1.813802,-2.0
-1.8160199,-2.0
-1.8160199,-2.0
-1.8160199,-2.0
-1.8178585,-2.0
-1.8178585,-2.0
-1.8194932,-2.0
-1.8194932,-2.0
-1.8194932,-2.0
-1.8195968,-2.0
-1.8195968,-2.0
-1.8207808,-2.0
-1.8207808,-2.0
-1.8207808,-2.0
-1.8248148,-2.0
-1.8248148,-2.0
-1.8321571,-2.0
-1.8321571,-2.0
-1.8321571,-2.0
-1.8357857,-2.0
-1.8357857,-2.0
-1.837652,-2.0
-1.837652,-2.0
-1.837652,-2.0
-1.840606,-2.0
-1.840606,-2.0
-1.8454442,-2.0
-1.8454442,-2.0
-1.8454442,-2.0
-1.8569002,-2.0
-1.8569002,-2.0
-1.8661969,-2.0
-1.8661969,-2.0
-1.8661969,-2.0
-1.8716718,-2.0
-1.8716718,-2.0
-1.8757439,-2.0
-1.8757439,-2.0
-1.8757439,-2.0
-1.8762813,-2.0
-1.8762813,-2.0
-1.8805056,-2.0
-1.8805056,-2.0
-1.8805056,-2.0
-1.8937669,-2.0
-1.8937669,-2.0
-1.8938,-2.0
-1.8938,-2.0
-1.8938,-2.0
-1.8937395,-2.0
-1.8937395,-2.0
-1.8937204,-2.0
-1.8937204,-2.0
-1.8937204,-2.0
-1.8947546,-2.0
-1.8947546,-2.0
-1.9215653,-2.0
-1.9215653,-2.0
-1.9215653,-2.0
-1.9326198,-2.0
-1.9326198,-2.0
-1.9405367,-2.0
-1.9405367,-2.0
-1.9405367,-2.0
-1.9787079,-2.0
-1.9787079,-2.0
-2.011062,-2.0
-2.011062,-2.0
-2.011062,-2.0
-2.014638,-2.0
-2.014638,-2.0
-2.0207536,-2.0
-2.0207536,-2.0
-2.0207536,-2.0
-2.0206735,-2.0
-2.0206735,-2.0
-2.026362,-2.0
