Predicted_FRP,FRP_1_days_ago
-1.8431442,-2.0
-1.8431442,-2.0
-1.8424063,-2.0
-1.8424063,-2.0
-1.8424063,-2.0
-1.8364778,-2.0
-1.8364778,-2.0
-1.8297892,-2.0
-1.8297892,-2.0
-1.8297892,-2.0
-1.826252,-2.0
-1.826252,-2.0
-1.8244523,-2.0
-1.8244523,-2.0
-1.8244523,-2.0
-1.8256593,-2.0
-1.8256593,-2.0
-1.8277092,-2.0
-1.8277092,-2.0
-1.8277092,-2.0
-1.8287507,-2.0
-1.8287507,-2.0
-1.8285309,-2.0
-1.8285309,-2.0
-1.8285309,-2.0
-1.8276764,-2.0
-1.8276764,-2.0
-1.8269312,-2.0
-1.8269312,-2.0
-1.8269312,-2.0
-1.8271894,-2.0
-1.8271894,-2.0
-1.8275282,-2.0
-1.8275282,-2.0
-1.8275282,-2.0
-1.8278422,-2.0
-1.8278422,-2.0
-1.8280063,-2.0
-1.8280063,-2.0
-1.8280063,-2.0
-1.8297126,-2.0
-1.8297126,-2.0
-1.8331355,-2.0
-1.8331355,-2.0
-1.8331355,-2.0
-1.8369387,-2.0
-1.8369387,-2.0
-1.8417658,-2.0
-1.8417658,-2.0
-1.8417658,-2.0
-1.8501422,-2.0
-1.8501422,-2.0
-1.8619566,-2.0
-1.8619566,-2.0
-1.8619566,-2.0
-1.873248,-2.0
-1.873248,-2.0
-1.8795915,-2.0
-1.8795915,-2.0
-1.8795915,-2.0
-1.8815356,-2.0
-1.8815356,-2.0
-1.8823092,-2.0
-1.8823092,-2.0
-1.8823092,-2.0
-1.8818823,-2.0
-1.8818823,-2.0
-1.8819458,-2.0
-1.8819458,-2.0
-1.8819458,-2.0
-1.8843393,-2.0
-1.8843393,-2.0
-1.8884046,-2.0
-1.8884046,-2.0
-1.8884046,-2.0
-1.8916681,-2.0
-1.8916681,-2.0
-1.8916087,-2.0
-1.8916087,-2.0
-1.8916087,-2.0
-1.8916508,-2.0
-1.8916508,-2.0
-1.8916527,-2.0
-1.8916527,-2.0
-1.8916527,-2.0
-1.8916194,-2.0
-1.8916194,-2.0
-1.8915906,-2.0
-1.8915906,-2.0
-1.8915906,-2.0
-1.8916365,-2.0
-1.8916365,-2.0
-1.8916578,-2.0
-1.8916578,-2.0
-1.8916578,-2.0
-1.8916378,-2.0
-1.8916378,-2.0
-1.8916446,-2.0
-1.8916446,-2.0
-1.8916446,-2.0
-1.8916293,-2.0
-1.8916293,-2.0
-1.9009243,-2.0
-1.9009243,-2.0
-1.9009243,-2.0
-1.9246476,-2.0
-1.9246476,-2.0
-1.9365065,-2.0
-1.9365065,-2.0
-1.9365065,-2.0
-1.931957,-2.0
-1.931957,-2.0
-1.930416,-2.0
-1.930416,-2.0
-1.930416,-2.0
-1.9417679,-2.0
-1.9417679,-2.0
-1.9683521,-2.0
-1.9683521,-2.0
-1.9683521,-2.0
-1.9850643,-2.0
-1.9850643,-2.0
-1.9812059,-2.0
-1.9812059,-2.0
-1.9812059,-2.0
-1.9660599,-2.0
-1.9660599,-2.0
-1.9661194,-2.0
-1.9661194,-2.0
-1.9661194,-2.0
-1.9903147,-2.0
-1.9903147,-2.0
-2.0239022,-2.0
-2.0239022,-2.0
-2.0239022,-2.0
-2.0459642,-2.0
-2.0459642,-2.0
-2.0655365,-2.0
-2.0655365,-2.0
-2.0655365,-2.0
-1.8800198,-2.0
-1.8800198,-2.0
-1.8841863,-2.0
-1.8841863,-2.0
-1.8841863,-2.0
-1.8665531,-2.0
-1.8665531,-2.0
-1.8760855,-2.0
-1.8760855,-2.0
-1.8760855,-2.0
-1.8985162,-2.0
-1.8953608,-2.0
-2.1114132,-2.0
-2.1114132,-2.0
-2.1114132,-2.0
-2.115944,-2.0
-2.115944,-2.0
-2.1247864,-2.0
-2.1247864,-2.0
-2.1247864,-2.0
-2.1337423,-2.0
-2.1337423,-2.0
-2.1243,-2.0
-2.1243,-2.0
-2.1243,-2.0
-2.1212234,-2.0
-2.1212234,-2.0
-2.1623783,-2.0
-2.1623783,-2.0
-2.1623783,-2.0
-2.1668296,-2.0
-2.1668296,-2.0
-2.148433,-2.0
-2.148433,-2.0
-2.148433,-2.0
-2.1418834,-2.0
-2.1418834,-2.0
-2.1389775,-2.0
-2.1418667,-2.0
-2.1405005,-2.0
-1.9133677,-2.0
-1.558984,-2.0
-0.93934697,-2.0
-1.315361,-2.0
-1.6372418,-2.0
-1.9634988,-2.0
-1.3968401,-2.0
-1.9260836,-2.0
-1.9730606,-2.0
-1.9592072,-2.0
-1.9701881,-2.0
-1.9701881,-2.0
-1.9359107,-2.0
-1.934585,-2.0
-1.934585,-2.0
-1.951111,-2.0
-1.951111,-2.0
-1.9787288,-2.0
-1.9787288,-2.0
-1.9787288,-2.0
-1.978263,-2.0
-1.978263,-2.0
-1.9806368,-2.0
-1.9806368,-2.0
-1.9806368,-2.0
-1.9776113,-2.0
-1.9779885,-2.0
