Predicted_FRP,FRP_1_days_ago
-2.046218,-2.0
-2.046218,-2.0
-2.0567942,-2.0
-2.0567942,-2.0
-2.0567942,-2.0
-2.0411878,-2.0
-2.0411878,-2.0
-2.0047145,-2.0
-2.0047145,-2.0
-2.0047145,-2.0
-1.9541883,-2.0
-1.9541883,-2.0
-1.9523627,-2.0
-1.9523627,-2.0
-1.9523627,-2.0
-1.9738507,-2.0
-1.9738507,-2.0
-1.9526209,-2.0
-1.9526209,-2.0
-1.9526209,-2.0
-1.9416178,-2.0
-1.9416178,-2.0
-1.9448339,-2.0
-1.9448339,-2.0
-1.9448339,-2.0
-1.9681703,-2.0
-1.9681703,-2.0
-1.9993163,-2.0
-1.9993163,-2.0
-1.9993163,-2.0
-2.0273142,-2.0
-2.0273142,-2.0
-2.0920331,-2.0
-2.0920331,-2.0
-2.0920331,-2.0
-2.0978723,-2.0
-2.0978723,-2.0
-2.0977187,-2.0
-2.0977187,-2.0
-2.0977187,-2.0
-2.0963788,-2.0
-2.0963788,-2.0
-2.0965445,-2.0
-2.0965445,-2.0
-2.0965445,-2.0
-2.1019123,-2.0
-2.1019123,-2.0
-2.1040883,-2.0
-2.1040883,-2.0
-2.1040883,-2.0
-2.104015,-2.0
-2.104015,-2.0
-2.1082618,-2.0
-2.1082618,-2.0
-2.1082618,-2.0
-2.1085865,-2.0
-2.1085865,-2.0
-2.108482,-2.0
-2.108482,-2.0
-2.108482,-2.0
-2.1104836,-2.0
-2.1104836,-2.0
-2.1156695,-2.0
-2.1156695,-2.0
-2.1156695,-2.0
-2.1211338,-2.0
-2.1211338,-2.0
-2.1200495,-2.0
-2.1200495,-2.0
-2.1200495,-2.0
-2.114113,-2.0
-2.114113,-2.0
-2.1120977,-2.0
-2.1120977,-2.0
-2.1120977,-2.0
-2.1145146,-2.0
-2.1145146,-2.0
-2.1162121,-2.0
-2.1162121,-2.0
-2.1162121,-2.0
-2.1172247,-2.0
-2.1172247,-2.0
-2.1172924,-2.0
-2.1172924,-2.0
-2.1172924,-2.0
-2.1195855,-2.0
-2.1195855,-2.0
-2.121492,-2.0
-2.121492,-2.0
-2.121492,-2.0
-2.1218767,-2.0
-2.1218767,-2.0
-2.1229389,-2.0
-2.1229389,-2.0
-2.1229389,-2.0
-2.1239858,-2.0
-2.1239858,-2.0
-2.1219559,-2.0
-2.1219559,-2.0
-2.1219559,-2.0
-2.1129115,-2.0
-2.1129115,-2.0
-2.1035511,-2.0
-2.1035511,-2.0
-2.1035511,-2.0
-2.0984461,-2.0
-2.0984461,-2.0
-2.101301,-2.0
-2.101301,-2.0
-2.101301,-2.0
-2.1043897,-2.0
-2.1043897,-2.0
-2.1022968,-2.0
-2.1022968,-2.0
-2.1022968,-2.0
-2.1127527,-2.0
-2.1127527,-2.0
-2.1144505,-2.0
-2.1144505,-2.0
-2.1144505,-2.0
-2.1067927,-2.0
-2.1067927,-2.0
-2.0968482,-2.0
-2.0968482,-2.0
-2.0968482,-2.0
-2.0870714,-2.0
-2.0870714,-2.0
-2.0813205,-2.0
-2.0813205,-2.0
-2.0813205,-2.0
-2.0818453,-2.0
-2.0818453,-2.0
-2.0785768,-2.0
-2.0785768,-2.0
-2.0785768,-2.0
-2.0722694,-2.0
-2.0722694,-2.0
-2.0628183,-2.0
-2.0628183,-2.0
-2.0628183,-2.0
-1.8363824,-2.0
-1.8363824,-2.0
-1.8386308,-2.0
-1.8386308,-2.0
-1.8386308,-2.0
-1.8330338,-2.0
-1.8330338,-2.0
-1.8273919,-2.0
-1.8273919,-2.0
-1.8273919,-2.0
-1.8494964,-2.0
-1.8660312,-2.0
-2.0285587,-2.0
-2.0285587,-2.0
-2.0285587,-2.0
-2.055962,-2.0
-2.055962,-2.0
-2.0547857,-2.0
-2.0547857,-2.0
-2.0547857,-2.0
-2.0738845,-2.0
-2.0738845,-2.0
-2.0761733,-2.0
-2.0761733,-2.0
-2.0761733,-2.0
-2.0822413,-2.0
-2.0822413,-2.0
-2.0926847,-2.0
-2.0926847,-2.0
-2.0926847,-2.0
-2.1057532,-2.0
-2.1057532,-2.0
-2.1078641,-2.0
-2.1078641,-2.0
-2.1078641,-2.0
-2.115979,-2.0
-2.115979,-2.0
-2.1114938,-2.0
-2.117321,-2.0
-2.1112196,-2.0
-1.6046957,-2.0
-1.8035989,-2.0
-1.60147,1.373974300930615
-1.5861332,1.3435966685662364
-1.877235,-2.0
-1.8916616,-2.0
-1.8867881,-2.0
-1.7891405,-2.0
-1.9519162,-2.0
-1.9486637,-2.0
-1.9723918,-2.0
-1.9723918,-2.0
-1.959676,-2.0
-1.9609586,-2.0
-1.9609586,-2.0
-1.9914333,-2.0
-1.9914333,-2.0
-2.0220256,-2.0
-2.0220256,-2.0
-2.0220256,-2.0
-2.008971,-2.0
-2.008971,-2.0
-1.9976555,-2.0
-1.9976555,-2.0
-1.9976555,-2.0
-1.9890671,-2.0
-1.989068,-2.0
-1.9834801,-2.0
-1.9834801,-2.0
-1.9834589,-2.0
-1.9928441,-2.0
-1.9928441,-2.0
-2.0068073,-2.0
-2.0068073,-2.0
-2.0068073,-2.0
-1.9998453,-2.0
-1.9998453,-2.0
