Predicted_FRP,FRP_1_days_ago
-1.9654241,-2.0
-1.9654241,-2.0
-1.961474,-2.0
-1.961474,-2.0
-1.961474,-2.0
-1.9589322,-2.0
-1.9589322,-2.0
-2.0056224,-2.0
-2.0056224,-2.0
-2.0056224,-2.0
-2.0152261,-2.0
-2.0152261,-2.0
-2.0039797,-2.0
-2.0039797,-2.0
-2.0039797,-2.0
-1.9872162,-2.0
-1.9872162,-2.0
-1.9656122,-2.0
-1.9656122,-2.0
-1.9656122,-2.0
-1.951452,-2.0
-1.951452,-2.0
-1.9454453,-2.0
-1.9454453,-2.0
-1.9454453,-2.0
-1.9423091,-2.0
-1.9423091,-2.0
-1.956212,-2.0
-1.956212,-2.0
-1.956212,-2.0
-1.9660027,-2.0
-1.9660027,-2.0
-1.9740462,-2.0
-1.9740462,-2.0
-1.9740462,-2.0
-1.9856141,-2.0
-1.9856141,-2.0
-1.999747,-2.0
-1.999747,-2.0
-1.999747,-2.0
-1.9997047,-2.0
-1.9997047,-2.0
-2.0002112,-2.0
-2.0002112,-2.0
-2.0002112,-2.0
-1.985338,-2.0
-1.985338,-2.0
-1.9712608,-2.0
-1.9712608,-2.0
-1.9712608,-2.0
-1.984154,-2.0
-1.984154,-2.0
-1.9751894,-2.0
-1.9751894,-2.0
-1.9751894,-2.0
-1.9558164,-2.0
-1.9558164,-2.0
-1.952429,-2.0
-1.952429,-2.0
-1.952429,-2.0
-1.9637563,-2.0
-1.9637563,-2.0
-1.9991261,-2.0
-1.9991261,-2.0
-1.9991261,-2.0
-2.0278711,-2.0
-2.0278711,-2.0
-2.015868,-2.0
-2.015868,-2.0
-2.015868,-2.0
-1.9848315,-2.0
-1.9848315,-2.0
-1.9957842,-2.0
-1.9957842,-2.0
-1.9957842,-2.0
-2.037137,-2.0
-2.037137,-2.0
-2.0527074,-2.0
-2.0527074,-2.0
-2.0527074,-2.0
-2.0357115,-2.0
-2.0357115,-2.0
-2.0000112,-2.0
-2.0000112,-2.0
-2.0000112,-2.0
-1.9589722,-2.0
-1.9589722,-2.0
-1.9454583,-2.0
-1.9454583,-2.0
-1.9454583,-2.0
-1.9615412,-2.0
-1.9615412,-2.0
-2.0348346,-2.0
-2.0348346,-2.0
-2.0348346,-2.0
