Predicted_FRP,FRP_1_days_ago
-1.8259693,-2.0
-1.8259693,-2.0
-1.830011,-2.0
-1.830011,-2.0
-1.830011,-2.0
-1.8355993,-2.0
-1.8355993,-2.0
-1.8404298,-2.0
-1.8404298,-2.0
-1.8404298,-2.0
-1.8452765,-2.0
-1.8452765,-2.0
-1.8524554,-2.0
-1.8524554,-2.0
-1.8524554,-2.0
-1.8620989,-2.0
-1.8620989,-2.0
-1.8712289,-2.0
-1.8712289,-2.0
-1.8712289,-2.0
-1.8818983,-2.0
-1.8818983,-2.0
-1.894644,-2.0
-1.894644,-2.0
-1.894644,-2.0
-1.8944621,-2.0
-1.8944621,-2.0
-1.8942451,-2.0
-1.8942451,-2.0
-1.8942451,-2.0
-1.9131534,-2.0
-1.9131534,-2.0
-1.9339354,-2.0
-1.9339354,-2.0
-1.9339354,-2.0
-1.9479294,-2.0
-1.9479294,-2.0
-1.9567947,-2.0
-1.9567947,-2.0
-1.9567947,-2.0
-1.9598929,-2.0
-1.9598929,-2.0
-1.9644082,-2.0
-1.9644082,-2.0
-1.9644082,-2.0
-1.9669176,-2.0
-1.9669176,-2.0
-1.9724221,-2.0
-1.9724221,-2.0
-1.9724221,-2.0
-1.981298,-2.0
-1.981298,-2.0
-1.9776065,-2.0
-1.9776065,-2.0
-1.9776065,-2.0
-1.971438,-2.0
-1.971438,-2.0
-1.964317,-2.0
-1.964317,-2.0
-1.964317,-2.0
-1.9439762,-2.0
-1.9439762,-2.0
-1.9158943,-2.0
-1.9158943,-2.0
-1.9158943,-2.0
-1.8932683,-2.0
-1.8932683,-2.0
-1.8917233,-2.0
-1.8917233,-2.0
-1.8917233,-2.0
-1.8918217,-2.0
-1.8918217,-2.0
-1.8919064,-2.0
-1.8919064,-2.0
-1.8919064,-2.0
-1.8919511,-2.0
-1.8919511,-2.0
-1.8920041,-2.0
-1.8920041,-2.0
-1.8920041,-2.0
-1.8921195,-2.0
-1.8921195,-2.0
-1.8921058,-2.0
-1.8921058,-2.0
-1.8921058,-2.0
-1.8914279,-2.0
-1.8914279,-2.0
-1.8920922,-2.0
-1.8920922,-2.0
-1.8920922,-2.0
-1.8920859,-2.0
-1.8920859,-2.0
-1.8920182,-2.0
-1.8920182,-2.0
-1.8920182,-2.0
-1.9042796,-2.0
-1.9042796,-2.0
-1.9216478,-2.0
-1.9216478,-2.0
-1.9216478,-2.0
-1.9406298,-2.0
-1.9406298,-2.0
-1.9506073,-2.0
-1.9506073,-2.0
-1.9506073,-2.0
-1.9496341,-2.0
-1.9496341,-2.0
-1.9667908,-2.0
-1.9667908,-2.0
-1.9667908,-2.0
-2.010893,-2.0
-2.010893,-2.0
-1.9903868,-2.0
-1.9903868,-2.0
-1.9903868,-2.0
-1.9768192,-2.0
-1.9768192,-2.0
