Predicted_FRP,FRP_1_days_ago
-1.9140055,-2.0
-1.9140055,-2.0
-1.946387,-2.0
-1.946387,-2.0
-1.946387,-2.0
-1.9645376,-2.0
-1.9645376,-2.0
-1.9504404,-2.0
-1.9504404,-2.0
-1.9504404,-2.0
-1.9414568,-2.0
-1.9414568,-2.0
-1.9237578,-2.0
-1.9237578,-2.0
-1.9237578,-2.0
-1.8928788,-2.0
-1.8928788,-2.0
-1.8928957,-2.0
-1.8928957,-2.0
-1.8928957,-2.0
-1.8928826,-2.0
-1.8928826,-2.0
-1.8818207,-2.0
-1.8818207,-2.0
-1.8818207,-2.0
-1.8778508,-2.0
-1.8778508,-2.0
-1.8737807,-2.0
-1.8737807,-2.0
-1.8737807,-2.0
-1.8668556,-2.0
-1.8668556,-2.0
-1.8595264,-2.0
-1.8595264,-2.0
-1.8595264,-2.0
-1.854054,-2.0
-1.854054,-2.0
-1.8522915,-2.0
-1.8522915,-2.0
-1.8522915,-2.0
-1.8532788,-2.0
-1.8532788,-2.0
-1.8491718,-2.0
-1.8491718,-2.0
-1.8491718,-2.0
-1.8395803,-2.0
-1.8395803,-2.0
-1.8326818,-2.0
-1.8326818,-2.0
-1.8326818,-2.0
-1.8306439,-2.0
-1.8306439,-2.0
-1.8286444,-2.0
-1.8286444,-2.0
-1.8286444,-2.0
-1.8274841,-2.0
-1.8274841,-2.0
-1.8284051,-2.0
-1.8284051,-2.0
-1.8284051,-2.0
-1.8273033,-2.0
-1.8273033,-2.0
-1.8231682,-2.0
-1.8231682,-2.0
-1.8231682,-2.0
-1.818389,-2.0
-1.818389,-2.0
-1.8144033,-2.0
-1.8144033,-2.0
-1.8144033,-2.0
-1.8126388,-2.0
-1.8126388,-2.0
-1.8145028,-2.0
-1.8145028,-2.0
-1.8145028,-2.0
-1.8172607,-2.0
-1.8172607,-2.0
-1.8163104,-2.0
-1.8163104,-2.0
-1.8163104,-2.0
-1.8139944,-2.0
-1.8139944,-2.0
-1.8130841,-2.0
-1.8130841,-2.0
-1.8130841,-2.0
-1.8154478,-2.0
-1.8154478,-2.0
-1.8340029,-2.0
-1.8340029,-2.0
-1.8340029,-2.0
-1.8482968,-2.0
-1.8482968,-2.0
-1.8538014,-2.0
-1.8538014,-2.0
-1.8538014,-2.0
-1.862634,-2.0
-1.862634,-2.0
-1.8844367,-2.0
-1.8844367,-2.0
-1.8844367,-2.0
-1.8920524,-2.0
-1.8920524,-2.0
-1.9215329,-2.0
-1.9215329,-2.0
-1.9215329,-2.0
-1.9964554,-2.0
-1.9964554,-2.0
-2.0547054,-2.0
-2.0547054,-2.0
-2.0547054,-2.0
-2.0558636,-2.0
-2.0558636,-2.0
-2.0710585,-2.0
-2.0710585,-2.0
-2.0710585,-2.0
-2.0768256,-2.0
-2.0768256,-2.0
-2.0744054,-2.0
-2.0744054,-2.0
-2.0744054,-2.0
-2.070268,-2.0
-2.070268,-2.0
-2.0690496,-2.0
-2.0690496,-2.0
-2.0690496,-2.0
-2.0709345,-2.0
-2.0709345,-2.0
-2.0729327,-2.0
