Predicted_FRP,FRP_1_days_ago
-1.8495123,-2.0
-1.8495123,-2.0
-1.8531523,-2.0
-1.8531523,-2.0
-1.8531523,-2.0
-1.8569739,-2.0
-1.8569739,-2.0
-1.8577689,-2.0
-1.8577689,-2.0
-1.8577689,-2.0
-1.8593909,-2.0
-1.8593909,-2.0
-1.8652476,-2.0
-1.8652476,-2.0
-1.8652476,-2.0
-1.8711318,-2.0
-1.8711318,-2.0
-1.8750511,-2.0
-1.8750511,-2.0
-1.8750511,-2.0
-1.8780972,-2.0
-1.8780972,-2.0
-1.8886671,-2.0
-1.8886671,-2.0
-1.8886671,-2.0
-1.8979354,-2.0
-1.8979354,-2.0
-1.9007058,-2.0
-1.9007058,-2.0
-1.9007058,-2.0
-1.9002016,-2.0
-1.9002016,-2.0
-1.8998432,-2.0
-1.8998432,-2.0
-1.8998432,-2.0
-1.899293,-2.0
-1.899293,-2.0
-1.9064629,-2.0
-1.9064629,-2.0
-1.9064629,-2.0
-1.9236717,-2.0
-1.9236717,-2.0
-1.9378304,-2.0
-1.9378304,-2.0
-1.9378304,-2.0
-1.945532,-2.0
-1.945532,-2.0
-1.955399,-2.0
-1.955399,-2.0
-1.955399,-2.0
-1.9897625,-2.0
-1.9897625,-2.0
-2.0200756,-2.0
-2.0200756,-2.0
-2.0200756,-2.0
-2.0169923,-2.0
-2.0169923,-2.0
-2.0039723,-2.0
-2.0039723,-2.0
-2.0039723,-2.0
-2.0005584,-2.0
-2.0005584,-2.0
-2.0139575,-2.0
-2.0139575,-2.0
-2.0139575,-2.0
-2.024442,-2.0
-2.024442,-2.0
-2.0137222,-2.0
-2.0137222,-2.0
-2.0137222,-2.0
-1.9941287,-2.0
-1.9941287,-2.0
-1.9956617,-2.0
-1.9956617,-2.0
-1.9956617,-2.0
-2.0091352,-2.0
-2.0091352,-2.0
-2.0307834,-2.0
-2.0307834,-2.0
-2.0307834,-2.0
-2.0365663,-2.0
-2.0365663,-2.0
-2.025856,-2.0
-2.025856,-2.0
-2.025856,-2.0
-2.003622,-2.0
-2.003622,-2.0
-2.0005312,-2.0
-2.0005312,-2.0
-2.0005312,-2.0
-2.0334094,-2.0
-2.0334094,-2.0
-2.0550854,-2.0
-2.0550854,-2.0
-2.0550854,-2.0
-2.0570166,-2.0
-2.0570166,-2.0
-2.0316024,-2.0
-2.0316024,-2.0
-2.0316024,-2.0
-1.9938154,-2.0
-1.9938154,-2.0
-1.9792533,-2.0
-1.9792533,-2.0
-1.9792533,-2.0
-2.0217662,-2.0
-2.0217662,-2.0
-2.0451128,-2.0
-2.0451128,-2.0
-2.0451128,-2.0
-2.0544112,-2.0
-2.0544112,-2.0
-2.0552988,-2.0
-2.0552988,-2.0
-2.0552988,-2.0
-2.0398831,-2.0
-2.0398831,-2.0
-2.0118854,-2.0
-2.0118854,-2.0
-2.0118854,-2.0
-2.00976,-2.0
-2.00976,-2.0
-1.9875352,-2.0
-1.9875352,-2.0
-1.9875352,-2.0
-1.9647418,-2.0
-1.9647418,-2.0
-2.006308,-2.0
-2.006308,-2.0
-2.006308,-2.0
-2.0387115,-2.0
-2.0387115,-2.0
-2.032776,-2.0
-2.032776,-2.0
-2.032776,-2.0
-2.0211294,-2.0
-2.0211294,-2.0
-2.0557616,-2.0
-2.0557616,-2.0
-2.0557616,-2.0
-1.8953261,-2.0
-1.8953261,-2.0
-1.9111729,-2.0
-1.9111729,-2.0
-1.9111729,-2.0
-1.9086286,-2.0
-1.9086286,-2.0
-1.9112821,-2.0
-1.9112821,-2.0
-1.9112821,-2.0
-1.9261327,-2.0
-1.9260802,-2.0
-2.1220407,-2.0
-2.1220407,-2.0
-2.1220407,-2.0
-2.1061678,-2.0
-2.1061678,-2.0
-2.1047056,-2.0
-2.1047056,-2.0
-2.1047056,-2.0
-2.1264212,-2.0
-2.1264212,-2.0
-2.137199,-2.0
-2.137199,-2.0
-2.137199,-2.0
-2.1446652,-2.0
-2.1446652,-2.0
-2.1445847,-2.0
-2.1445847,-2.0
-2.1445847,-2.0
-2.1438148,-2.0
-2.1438148,-2.0
-2.1407945,-2.0
-2.1407945,-2.0
-2.1407945,-2.0
-2.132286,-2.0
-2.132286,-2.0
-2.1220305,-2.0
-2.0521727,-2.0
-2.0753384,-2.0
-1.9455587,-2.0
-1.9455587,-2.0
-1.6976757,-2.0
-1.808844,-2.0
-1.9456192,-2.0
-1.9554139,-2.0
-1.9533017,-2.0
-1.9751735,-2.0
-1.9751735,-2.0
-1.9713165,-2.0
-1.9862001,-2.0
-1.9862001,-2.0
-1.9940085,-2.0
-1.9975514,-2.0
-1.9975514,-2.0
-2.0097153,-2.0
-2.0097153,-2.0
-2.0322754,-2.0
-2.0322754,-2.0
-2.0322754,-2.0
-2.0354977,-2.0
-2.0354977,-2.0
-2.0246134,-2.0
-2.0246134,-2.0
-2.0246134,-2.0
-2.0465126,-2.0
-2.0458524,-2.0
-2.031273,-2.0
-2.031273,-2.0
-2.0318549,-2.0
-2.0253963,-2.0
-2.0253963,-2.0
-2.0284867,-2.0
-2.0284867,-2.0
-2.0284867,-2.0
-2.0345612,-2.0
-2.0345612,-2.0
-2.0324636,-2.0
-2.034464,-2.0
-2.0324636,-2.0
-2.019983,-2.0
-2.0217693,-2.0
-2.026872,-2.0
-2.026872,-2.0
-2.026872,-2.0
-2.0300198,-2.0
-2.0300198,-2.0
-2.0407135,-2.0
-2.0407135,-2.0
-2.0407135,-2.0
-2.0535371,-2.0
-2.0535371,-2.0
-2.0468147,-2.0
-2.0468147,-2.0
-2.0468147,-2.0
-2.0385973,-2.0
-2.0404048,-2.0
-2.0454435,-2.0
-2.0454435,-2.0
-2.0454435,-2.0
-2.0275042,-2.0
-2.0275042,-2.0
-2.0408635,-2.0
-2.039067,-2.0
-2.039067,-2.0
-2.0339868,-2.0
-2.0339868,-2.0
-2.04872,-2.0
-2.04872,-2.0
-2.04872,-2.0
-2.0382886,-2.0
-2.0382886,-2.0
-2.008969,-2.0
-2.008969,-2.0
-2.010066,-2.0
-1.9704895,-2.0
-1.9714136,-2.0
-1.9634566,-2.0
-1.9634566,-2.0
-1.9634566,-2.0
-1.9292309,-2.0
-1.9292309,-2.0
-1.9102106,-2.0
-1.909092,-2.0
-1.909092,-2.0
-1.9074178,-2.0
-1.9074178,-2.0
-1.9287438,-2.0
-1.9253552,-2.0
-1.9253552,-2.0
-1.9335973,-2.0
-1.9376887,-2.0
-1.9448223,-2.0
-1.9441419,-2.0
-1.9441419,-2.0
-1.9330426,-2.0
-1.9330426,-2.0
-1.9297454,-2.0
-1.9297454,-2.0
-1.9297454,-2.0
-1.9359624,-2.0
-1.932474,-2.0
-1.9439774,-2.0
-1.9439774,-2.0
-1.9439774,-2.0
-1.9333144,-2.0
-1.9333144,-2.0
-1.9339392,-2.0
-1.9339392,-2.0
-1.9339392,-2.0
-1.9386488,-2.0
-1.9386488,-2.0
-1.922615,-2.0
-1.922615,-2.0
-1.922615,-2.0
-1.9174616,-2.0
-1.9174616,-2.0
-1.9163084,-2.0
-1.9163084,-2.0
-1.9163084,-2.0
-1.9169136,-2.0
-1.9169136,-2.0
-1.9155798,-2.0
-1.9155798,-2.0
-1.9155798,-2.0
-1.9150708,-2.0
-1.9150708,-2.0
-1.9154854,-2.0
-1.9154854,-2.0
-1.9154854,-2.0
-1.9227953,-2.0
-1.9227953,-2.0
-1.9212931,-2.0
-1.9212931,-2.0
-1.9212931,-2.0
-1.9182649,-2.0
-1.9182649,-2.0
-1.9164131,-2.0
-1.9164131,-2.0
-1.9164131,-2.0
-1.9214336,-2.0
-1.9214336,-2.0
-1.9261374,-2.0
-1.9261374,-2.0
-1.9261374,-2.0
-1.9274852,-2.0
-1.9274852,-2.0
-1.9308143,-2.0
-1.9308143,-2.0
-1.9308143,-2.0
-1.9279549,-2.0
-1.9279549,-2.0
-1.9231757,-2.0
-1.9231757,-2.0
-1.9231757,-2.0
-1.9254105,-2.0
-1.9254105,-2.0
-1.9230413,-2.0
-1.9230413,-2.0
-1.9230413,-2.0
-1.9131331,-2.0
-1.9131331,-2.0
-1.9081334,-2.0
-1.9081334,-2.0
-1.9081334,-2.0
-1.9070752,-2.0
-1.9070752,-2.0
-1.9047158,-2.0
-1.9047158,-2.0
-1.9047158,-2.0
-1.903661,-2.0
-1.903661,-2.0
-1.90365,-2.0
-1.90365,-2.0
-1.90365,-2.0
-1.9080296,-2.0
-1.9080296,-2.0
-1.9260325,-2.0
-1.9260325,-2.0
-1.9260325,-2.0
-1.9426829,-2.0
-1.9426829,-2.0
-1.953902,-2.0
-1.953902,-2.0
-1.953902,-2.0
-1.9498669,-2.0
-1.9498669,-2.0
-1.9611387,-2.0
-1.9611387,-2.0
-1.9611387,-2.0
-1.9828401,-2.0
-1.9828401,-2.0
-1.9883139,-2.0
-1.9883139,-2.0
-1.9883139,-2.0
-1.9890548,-2.0
-1.9890548,-2.0
-2.0049636,-2.0
-2.0049636,-2.0
-2.0049636,-2.0
-2.0059607,-2.0
-2.0059607,-2.0
-1.9939482,-2.0
-1.9939482,-2.0
-1.9939482,-2.0
-2.0120072,-2.0
-2.0120072,-2.0
-2.035441,-2.0
-2.035441,-2.0
-2.035441,-2.0
-2.0460196,-2.0
-2.0460196,-2.0
-2.0440693,-2.0
-2.0440693,-2.0
-2.0440693,-2.0
-2.0428624,-2.0
-2.0428624,-2.0
-2.0573213,-2.0
-2.0573213,-2.0
-2.0573213,-2.0
-2.0621338,-2.0
-2.0621338,-2.0
-2.0554461,-2.0
-2.0554461,-2.0
-2.0554461,-2.0
-2.050584,-2.0
-2.050584,-2.0
-2.063183,-2.0
-2.063183,-2.0
-2.063183,-2.0
-2.0800538,-2.0
-2.0800538,-2.0
-2.0934415,-2.0
-2.0934415,-2.0
-2.0934415,-2.0
-2.099644,-2.0
-2.099644,-2.0
-2.11069,-2.0
-2.11069,-2.0
-2.11069,-2.0
